6.677660638711628849e-01,6.660810872588891485e-01,3.977250000000000507e-01
6.432916338098955134e-01,6.414985287456018703e-01,6.253130000000000077e-01
9.626788322300845746e-02,9.427125710839548423e-02,1.169789999999999996e-01
8.125030156562539352e-01,8.115159129012552430e-01,4.450250000000000594e-01
8.788047684289168604e-01,8.781605853486461610e-01,5.542720000000000979e-01
8.988846288047812605e-01,8.983460691444858925e-01,5.378089999999999815e-01
1.150987707590676590e-01,1.129429336126566846e-01,8.720930000000000071e-01
9.459679995326580881e-01,9.456792518163470440e-01,5.017490000000000006e-01
9.369800759142419277e-01,9.366434580146123512e-01,5.207370000000001165e-01
1.032418104655890290e-01,1.011825232392848384e-01,8.815230000000000565e-01
6.211909306856913116e-01,6.193033300879893233e-01,3.561950000000000394e-01
7.798188877374854222e-01,7.786670631974064172e-01,4.508699999999998820e-01
5.741608188884634867e-01,5.720833041984472178e-01,6.803859999999999353e-01
3.243763758203402903e-01,3.216760917311750068e-01,7.599570000000001047e-01
9.302443360346982493e-01,9.298718914792476475e-01,4.905740000000001211e-01
3.370098612213534572e-01,3.343189906464977268e-01,2.704930000000000390e-01
6.172083187142936023e-01,6.153040278812194064e-01,6.362969999999998905e-01
9.482161004464476628e-01,9.479393366371710039e-01,4.963810000000000167e-01
9.662142504204244142e-01,9.660335528521462045e-01,5.332019999999999538e-01
5.419023712191338715e-01,5.397045365844940212e-01,6.924639999999999684e-01
4.594010548654815507e-01,4.569402797881962908e-01,7.097020000000000550e-01
7.663907007701359353e-02,7.484626759615808922e-02,1.165650000000000019e-01
1.397160766695782208e-01,1.373941628435964013e-01,1.526290000000000147e-01
7.475194296446208142e-01,7.462083977650117994e-01,6.188779999999999282e-01
8.278719301742043513e-01,8.269633731266727850e-01,4.429170000000000051e-01
1.563225732923194666e-01,1.539107049751912981e-01,8.505220000000000002e-01
9.954939103223071628e-01,9.954697979640777517e-01,5.044510000000000938e-01
1.872645070644496923e-01,1.847237394354396822e-01,1.764750000000000207e-01
5.196893601785601557e-01,5.174139821381382731e-01,6.932559999999999834e-01
1.522389068389058964e-01,1.498476857699308495e-01,1.600160000000000193e-01
6.352170857466969967e-01,6.333890960493389066e-01,3.811989999999999545e-01
1.458746548422380496e-01,1.435174938198830463e-01,1.570630000000000082e-01
6.236156397789852091e-02,6.074805650672037566e-02,9.092459999999999987e-01
9.145478545336001019e-01,9.140921099324109678e-01,4.785880000000000134e-01
9.021115191404124878e-02,8.827284529890325193e-02,1.171719999999999984e-01
1.265924554623544251e-01,1.243537539256831664e-01,8.576920000000000099e-01
9.459679995326580881e-01,9.456792518162969730e-01,4.627319999999999767e-01
2.574904261931144633e-01,2.547998133677395471e-01,2.077359999999999762e-01
2.300949898557338724e-01,2.274427807395599799e-01,1.939579999999999915e-01
2.378620420436326766e-01,2.351965917011842877e-01,2.123990000000000600e-01
1.420016680641082163e-01,1.396664027603237157e-01,1.655000000000000082e-01
1.506283681166163679e-01,1.482455461589325674e-01,8.516129999999998423e-01
3.890965542720447035e-01,3.864754788940643060e-01,2.856449999999999823e-01
7.518018828108279372e-01,7.505117338250095749e-01,6.139409999999999590e-01
1.420016680641082163e-01,1.396664027603405078e-01,1.640770000000000284e-01
3.485015973370056974e-01,3.458219841223986180e-01,7.627460000000000351e-01
1.382081479763629106e-01,1.358952215889680237e-01,1.483019999999999894e-01
7.325928969568783478e-01,7.312096581296154696e-01,4.111800000000000455e-01
4.242131409483232973e-01,4.216636921963130558e-01,2.937750000000000083e-01
1.427698798391795199e-01,1.404301992796655740e-01,1.278149999999999842e-01
9.954939103223071628e-01,9.954697979640777517e-01,4.940280000000000227e-01
8.877203158232738200e-01,8.871229479005809937e-01,5.660459999999999381e-01
1.251955824584207733e-01,1.229664302110410889e-01,1.435330000000000217e-01
4.225777918745075024e-01,4.200246159363788534e-01,2.986369999999999858e-01
8.497474175471002311e-02,8.309001734399398820e-02,8.906159999999999632e-01
8.234738069107060410e-01,8.225427070918274186e-01,5.676709999999999257e-01
7.262262678909672253e-01,7.248125158504872267e-01,4.008600000000000496e-01
1.308559358607006562e-01,1.285889350824588884e-01,8.567620000000000235e-01
7.325928969568783478e-01,7.312096581296629871e-01,6.217690000000000161e-01
9.402884015627646641e-02,9.205333459736210477e-02,8.883000000000002006e-01
4.767153151474046169e-01,4.743037329195953777e-01,7.106829999999999536e-01
8.278719301742043513e-01,8.269633731266727850e-01,4.690400000000001235e-01
1.516169894006775404e-02,1.448071447068356547e-02,4.009000000000000064e-02
8.676820386877205360e-01,8.669796522399553229e-01,5.644670000000000520e-01
9.347343041183303614e-01,9.343857363319009179e-01,5.331470000000000375e-01
9.302443360346982493e-01,9.298718914792476475e-01,5.216810000000000613e-01
2.089019194331924734e-01,2.062962354467903769e-01,8.241319999999998647e-01
6.718806168329545248e-01,6.702141552382382406e-01,6.128509999999999236e-01
7.690070152201151643e-01,7.678014726499560183e-01,6.048609999999999820e-01
9.932409103955033292e-01,9.932047425150077880e-01,4.883379999999999943e-01
9.626788322300845746e-02,9.427125710839548423e-02,1.261569999999999914e-01
6.760050239801341787e-01,6.743572149800312054e-01,6.229620000000000157e-01
3.080178035343485443e-01,3.053102228980856259e-01,7.811250000000000693e-01
9.123080735805123576e-01,9.118404665163668543e-01,5.511329999999999840e-01
1.908962245591072637e-02,1.829590166091479841e-02,4.898599999999999483e-02
4.096285460709775395e-01,4.070471719513364395e-01,7.243790000000001061e-01
6.780708890765252406e-01,6.764324575478610768e-01,3.879879999999999995e-01
9.504646136863015293e-01,9.501998398086485276e-01,5.182370000000000587e-01
5.105745615837207207e-01,5.082687155568668125e-01,3.225859999999999839e-01
2.634715382454921873e-01,2.607754825985468816e-01,8.020659999999999457e-01
5.512956228406116210e-01,5.491319169580786141e-01,3.541199999999999903e-01
9.369800759142419277e-01,9.366434580145621691e-01,5.480080000000000506e-01
7.177668306343327753e-01,7.163128109592672432e-01,6.102140000000000342e-01
7.950268943213840700e-01,7.939512988330394982e-01,4.340029999999999166e-01
2.345109267515630147e-01,2.318509510654837846e-01,8.208769999999999678e-01
1.920305913529957720e-01,1.894738873754079345e-01,1.935770000000000268e-01
8.921834952034448651e-01,8.916096135188819050e-01,5.691440000000000943e-01
2.140626504630123716e-01,2.114441684323643544e-01,8.077650000000000663e-01
5.178597079357991628e-01,5.155781490468602790e-01,3.375410000000000355e-01
9.617127394805189411e-01,9.615079965073199952e-01,5.385830000000000339e-01
4.576892136762745755e-01,4.552237659990114871e-01,6.995110000000001049e-01
7.475194296446208142e-01,7.462083977650117994e-01,4.047520000000000562e-01
7.177668306343327753e-01,7.163128109592672432e-01,4.294050000000000367e-01
5.363050059432772354e-01,5.340872048560624252e-01,6.659540000000000459e-01
3.499553732701357056e-01,3.472773604638028644e-01,2.562169999999999725e-01
5.344457044658881273e-01,5.322213335107730536e-01,3.457080000000000153e-01
4.979556555041014798e-01,4.956089956166647159e-01,6.969530000000000447e-01
9.909879643619773359e-01,9.909397417476690784e-01,5.100289999999998436e-01
6.925990161117355770e-01,6.910271662287712502e-01,3.979659999999999864e-01
6.251846727744647669e-01,6.233139150858437727e-01,3.920189999999999508e-01
4.969830752519042300e-02,4.827227875907760812e-02,8.333999999999999742e-02
5.102659404358521333e-02,4.957941722873467766e-02,8.899299999999998878e-02
4.437223329151274848e-02,4.303499903922593239e-02,9.200940000000000785e-01
8.195273264743203889e-02,8.010035535979688481e-02,8.969399999999998485e-01
2.622677112900386742e-01,2.595726711761249250e-01,2.244829999999999881e-01
9.123080735805123576e-01,9.118404665164168144e-01,5.443239999999998080e-01
5.419023712191338715e-01,5.397045365844940212e-01,3.377830000000001109e-01
3.243763758203402903e-01,3.216760917311135004e-01,7.711970000000000214e-01
6.739415953789076319e-01,6.722844429674907918e-01,6.250500000000001055e-01
7.884992670818675720e-01,7.873908596948732130e-01,5.777069999999999705e-01
5.645792085873396760e-01,5.624650527014269930e-01,6.499170000000000780e-01
7.411103725173284751e-01,7.397682245510659449e-01,4.330640000000000045e-01
3.026884005349020912e-01,2.999796982125527700e-01,2.308499999999999719e-01
6.152212164516819293e-01,6.133086380897534440e-01,3.614180000000000725e-01
9.123080735805123576e-01,9.118404665164168144e-01,5.334790000000000365e-01
9.100689890294275664e-01,9.095895296573953681e-01,4.822390000000000287e-01
7.030463068686673145e-01,7.015229990389248993e-01,6.015160000000000506e-01
7.283464021811481004e-01,7.269427917755788560e-01,4.253210000000000046e-01
9.078306185119361382e-01,9.073393172422899999e-01,4.797590000000001020e-01
2.574904261931145744e-01,2.547998133676871446e-01,2.060819999999999874e-01
1.245016662423241854e-01,1.222773097041486012e-01,8.685439999999999827e-01
6.554825993459765243e-01,6.537429162387893289e-01,3.798170000000000157e-01
6.231864164818006202e-01,6.213072183222865252e-01,3.739580000000000126e-01
3.093597965832007857e-01,3.066525978794906737e-01,2.369790000000000230e-01
8.765782354158035972e-01,8.759223827809425877e-01,5.356310000000000793e-01
1.382081479763629106e-01,1.358952215890010529e-01,8.495859999999999523e-01
5.645792085873396760e-01,5.624650527014269930e-01,3.515170000000000239e-01
4.979556555041014798e-01,4.956089956166647159e-01,6.948820000000001107e-01
6.396542180348233075e-02,6.233022960599487322e-02,1.072269999999999890e-01
3.053453891819314370e-01,3.026371666905933733e-01,2.484300000000000119e-01
8.455171204853715317e-01,8.446994965930774146e-01,5.608360000000000012e-01
5.069521825460228115e-01,5.046344555501056650e-01,3.263680000000000470e-01
6.636614724676309640e-01,6.619581197338558765e-01,6.317909999999998805e-01
8.344792056305943007e-01,8.336046085907204972e-01,5.752869999999999928e-01
8.278719301742043513e-01,8.269633731266727850e-01,5.621849999999998237e-01
1.466588655762649240e-01,1.442973803995961923e-01,8.421500000000000652e-01
2.214412298967530501e-01,2.188061206399997405e-01,8.192009999999999570e-01
7.906735179444941419e-01,7.895760245091125729e-01,4.256320000000001214e-01
5.994268414914989407e-01,5.974493622366434664e-01,6.483189999999999786e-01
5.400333485515860232e-01,5.378288157032091732e-01,3.365890000000000271e-01
6.801391770532216885e-01,6.785101568870697264e-01,6.164370000000000127e-01
6.842829669146668348e-01,6.826728704655210533e-01,6.237429999999999364e-01
5.519098755768326453e-02,5.367987713361038749e-02,7.954600000000000559e-02
8.632401432725145263e-01,8.625145800270296315e-01,5.818690000000000806e-01
1.891603519849121839e-01,1.866131295023037429e-01,8.284580000000000277e-01
1.358595935169684514e-02,1.295373582807278837e-02,9.622650000000001480e-01
1.920305913529957165e-01,1.894738873754292230e-01,1.765820000000000167e-01
1.344932047182117174e-01,1.322030399725909189e-01,1.529480000000000284e-01
1.138023423856510952e-01,1.116564895470169433e-01,8.809210000000001761e-01
6.412689952006054295e-01,6.394671137042253761e-01,6.567920000000000424e-01
8.810322603432310107e-01,8.803997607613175402e-01,5.445659999999999945e-01
4.749679626626522877e-01,4.725512596884337002e-01,3.058569999999999900e-01
8.015689028474948241e-01,8.005263260319164242e-01,5.806719999999999660e-01
1.910703080101396889e-01,1.885167375467607653e-01,1.842729999999999924e-01
2.109552888023202011e-01,2.083443949670535367e-01,1.926369999999999749e-01
1.530490758287981479e-01,1.506536849202459172e-01,1.671409999999999840e-01
4.588627013439006141e-02,4.452311569232694083e-02,9.242610000000001103e-01
1.157513266512607691e-01,1.135905146843148861e-01,8.827929999999999389e-01
5.664893624732015853e-01,5.643824521215549117e-01,3.407160000000000188e-01
6.332051598190516772e-01,6.313685415735896811e-01,3.859040000000000248e-01
6.092768667396699644e-01,6.073396577300510524e-01,3.567740000000000355e-01
9.145478545336001019e-01,9.140921099324109678e-01,4.808879999999999821e-01
9.183174803232009575e-02,8.987746422250635081e-02,1.239739999999999870e-01
6.112554786929944584e-01,6.093264411124668101e-01,6.348709999999999631e-01
8.988846288047811495e-01,8.983460691444858925e-01,5.323609999999999731e-01
1.978669040887268138e-01,1.952919756985296851e-01,1.905549999999999744e-01
4.855046572638311853e-01,4.831193480431539289e-01,3.299949999999999828e-01
4.144566243971742336e-01,4.118854874500643692e-01,2.799799999999999511e-01
8.743526786370011683e-01,8.736851706398445216e-01,5.428929999999999589e-01
9.482161004464476628e-01,9.479393366371710039e-01,4.777229999999999532e-01
5.722383493204667992e-01,5.701534238879062411e-01,6.770650000000000279e-01
5.087616823676536226e-01,5.064498739242717651e-01,6.827900000000001191e-01
2.634715382454921873e-01,2.607754825986004499e-01,2.151929999999999954e-01
6.473448384164086633e-01,6.455693958737449556e-01,4.026179999999999204e-01
5.626721592907698577e-01,5.605507994213103640e-01,6.731350000000001499e-01
4.872729922094625188e-01,4.848930711960462991e-01,6.967370000000001617e-01
6.616129456598286440e-01,6.599004573583562294e-01,6.459009999999999474e-01
3.000468328086319247e-01,2.973378118795905745e-01,7.678610000000000158e-01
2.707745330340425860e-01,2.680731607368580516e-01,7.720369999999999733e-01
7.646946823204858745e-01,7.634678302706892072e-01,4.335140000000000660e-01
8.699045629985919792e-01,8.692137878472409040e-01,4.810340000000000171e-01
6.432916338098955134e-01,6.414985287456018703e-01,6.509500000000000286e-01
1.014617522813449357e-01,9.941802317968224945e-02,1.342039999999999900e-01
9.011199672188729970e-01,9.005932052677076971e-01,5.631079999999999419e-01
1.571491864909622671e-01,1.547332501327227383e-01,1.676950000000000107e-01
3.953463742141942738e-01,3.927367099934712114e-01,7.453280000000001015e-01
4.802205570243970323e-01,4.778193502471028697e-01,7.089239999999999986e-01
6.575234959587343830e-01,6.557928423117014294e-01,6.283839999999999426e-01
5.588674149418119130e-01,5.567317721428111099e-01,3.423509999999999609e-01
6.493753789414494770e-01,6.476088221875478945e-01,6.130079999999999973e-01
8.125030156562539352e-01,8.115159129013530537e-01,5.675489999999999702e-01
9.257565870881254710e-01,9.253602981591568799e-01,4.665170000000001260e-01
4.096285460709775395e-01,4.070471719513719666e-01,3.023289999999999589e-01
6.616129456598286440e-01,6.599004573584019706e-01,6.369249999999999634e-01
6.905164798081147026e-01,6.889350188280374265e-01,6.034279999999999644e-01
1.522389068389058964e-01,1.498476857699308495e-01,8.677169999999998495e-01
2.193147098860063204e-01,2.166841951801261601e-01,2.020939999999999959e-01
3.692034728616374606e-01,3.665502169440135738e-01,7.584770000000000678e-01
8.499409188115317759e-01,8.491462091992684202e-01,4.724409999999999443e-01
2.527738524364038231e-01,2.500882449640465244e-01,8.044289999999999496e-01
7.475194296446208142e-01,7.462083977650117994e-01,4.433849999999999736e-01
5.123908120230923346e-01,5.100909722193556206e-01,3.300739999999999785e-01
9.549628057091908984e-01,9.547220287261679594e-01,5.235929999999999751e-01
4.064284905809711912e-01,4.038405161516125386e-01,7.249550000000000161e-01
6.392490159374875081e-01,6.374383947602786371e-01,6.573279999999999124e-01
5.419023712191338715e-01,5.397045365844940212e-01,6.747220000000000439e-01
1.374589018801664619e-01,1.351504946570766530e-01,8.601299999999999502e-01
4.855046572638311853e-01,4.831193480431539289e-01,3.273429999999999951e-01
4.176939577021875349e-01,4.151298702240223681e-01,7.203129999999999811e-01
8.278719301742043513e-01,8.269633731266727850e-01,5.699180000000000357e-01
9.617127394805189411e-01,9.615079965072698132e-01,5.070620000000000127e-01
4.441240860588951955e-01,4.416228765238383591e-01,7.162169999999999925e-01
4.558002926637536728e-02,4.422207262949586631e-02,9.220899999999999652e-01
8.632401432725145263e-01,8.625145800269800045e-01,5.600479999999999903e-01
5.170180727497609291e-02,5.024402399563528826e-02,9.240620000000000500e-01
7.950268943213840700e-01,7.939512988330394982e-01,5.777719999999999523e-01
8.521545999400603755e-01,8.513713732949372837e-01,5.538990000000000302e-01
5.512956228406116210e-01,5.491319169580786141e-01,3.390139999999999820e-01
6.152212164516819293e-01,6.133086380897978529e-01,3.569519999999999915e-01
6.053282150764910385e-01,6.033747802111577574e-01,3.507600000000000162e-01
7.901848510125908387e-02,7.719856749983776412e-02,1.163859999999999617e-01
7.093418584217383582e-01,7.078480585683510906e-01,6.339920000000000000e-01
4.819784325071601039e-01,4.795824803667894098e-01,3.091519999999999824e-01
9.683425860388693296e-02,9.483236924779690769e-02,8.857249999999999845e-01
2.870700741583826487e-01,2.843618495487459930e-01,2.254070000000000240e-01
6.236156397789852091e-02,6.074805650672037566e-02,1.009150000000000047e-01
5.400333485515860232e-01,5.378288157031676509e-01,3.564250000000000473e-01
7.475194296446208142e-01,7.462083977650117994e-01,5.916270000000000140e-01
6.013910701984617191e-01,5.994215663220154866e-01,6.713399999999999368e-01
8.988846288047812605e-01,8.983460691444360435e-01,5.431110000000000104e-01
9.977469461786291349e-01,9.977348898681326350e-01,5.034129999999999994e-01
1.949327274265819088e-01,1.923667867196352521e-01,1.905619999999999814e-01
4.209461419113151859e-01,4.183892837975872192e-01,7.299889999999997769e-01
2.172028908543167935e-01,2.145770961662501475e-01,8.149239999999999817e-01
3.969182580522050419e-01,3.943115581747344001e-01,2.838850000000000540e-01
9.954939103223071628e-01,9.954697979640777517e-01,5.164869999999999184e-01
2.622677112900386742e-01,2.595726711761249250e-01,7.948669999999999902e-01
5.812172259221710935e-02,5.656764278509959082e-02,9.821900000000000075e-02
4.937080466374430682e-02,4.795004886902560354e-02,8.504800000000001248e-02
9.458464808473246443e-02,9.260385253906187886e-02,1.127640000000000031e-01
2.757195799635450140e-01,2.730154118575232047e-01,7.789930000000001575e-01
5.002763041416412315e-02,4.859632297127232381e-02,8.586900000000000088e-02
1.638817608523843727e-01,1.614340447279635493e-01,1.609629999999999672e-01
9.774724256709494963e-01,9.773519059145179266e-01,4.793479999999999408e-01
1.062636567101036128e-01,1.041786149857845817e-01,8.843750000000001332e-01
9.549628057091908984e-01,9.547220287262181415e-01,4.769160000000000066e-01
2.658906161947689473e-01,2.631926399173852849e-01,2.275070000000000148e-01
5.196893601785601557e-01,5.174139821381382731e-01,3.506570000000000520e-01
8.295023222249310602e-02,8.108705862574874801e-02,1.073339999999999850e-01
5.741608188884634867e-01,5.720833041984472178e-01,6.593319999999999181e-01
3.026884005349020912e-01,2.999796982125821354e-01,2.408270000000000133e-01
5.160333935426187901e-01,5.137456973686548301e-01,3.342170000000000418e-01
5.531838340746000338e-01,5.510270808867731018e-01,3.582210000000000116e-01
6.780708890765252406e-01,6.764324575478610768e-01,6.288970000000001503e-01
1.225417118082295156e-02,1.166503235179787261e-02,9.656240000000000379e-01
5.288873886971043881e-01,5.266435660575754518e-01,3.180779999999999719e-01
9.594624326390208680e-01,9.592456735216231545e-01,5.320680000000000964e-01
7.972059875173362897e-01,7.961413755775679224e-01,5.800529999999999298e-01
3.107056474177277150e-01,3.079988714458747334e-01,2.511259999999999604e-01
9.527135213958602966e-01,9.524607432137880414e-01,5.190579999999999083e-01
4.890447991981191622e-01,4.866703108380319165e-01,6.798629999999998841e-01
1.621785810990128973e-01,1.597386801852540839e-01,1.603310000000000013e-01
8.212768134907257878e-01,8.203344721616392388e-01,4.439380000000000548e-01
4.508777704771761430e-01,4.483940819230564090e-01,6.837100000000001510e-01
2.610676891200482408e-01,2.583737011824392416e-01,7.971349999999999270e-01
7.114448193005202814e-01,7.099609181285859716e-01,3.992820000000000258e-01
3.441633356930189347e-01,3.414791796086860121e-01,2.591230000000000477e-01
8.521545999400603755e-01,8.513713732949867996e-01,4.632970000000000699e-01
6.988605251577457711e-01,6.973177039109352826e-01,5.974279999999998481e-01
7.646946823204858745e-01,7.634678302706892072e-01,4.133310000000000040e-01
8.059380148965471502e-01,8.049175624011926100e-01,5.877029999999999754e-01
4.908200708914124410e-01,4.884510595895522611e-01,3.228750000000000231e-01
7.114448193005202814e-01,7.099609181286330450e-01,6.091030000000001721e-01
5.437746157071809971e-01,5.415835219092566266e-01,3.491209999999999591e-01
2.610676891200482408e-01,2.583737011824392416e-01,7.922590000000000465e-01
1.231228368848902438e-01,1.209081130920929004e-01,8.618590000000000417e-01
3.813693842865966133e-01,3.787350463047868265e-01,7.515480000000001048e-01
6.636614724676309640e-01,6.619581197338102463e-01,6.393099999999999339e-01
8.344792056305943007e-01,8.336046085906712033e-01,4.439360000000000528e-01
8.278719301742043513e-01,8.269633731266727850e-01,4.524389999999999801e-01
8.322754573897369612e-01,8.313895212152219161e-01,5.642889999999998185e-01
3.398597000058576345e-01,3.371713871171588828e-01,7.558510000000000506e-01
8.497474175471002311e-02,8.309001734399396044e-02,8.920529999999999848e-01
8.808624396885909869e-02,8.616931417450843234e-02,1.212550000000000017e-01
9.392263491623342730e-01,9.389016884723755396e-01,4.735429999999999917e-01
5.238448072087621005e-02,5.091607032324197563e-02,9.208199999999999719e-02
6.478003615116299796e-02,6.313399037603055486e-02,9.103660000000000085e-01
1.664617528800693413e-01,1.640024806240847066e-01,8.353179999999998939e-01
3.572818522910931049e-01,3.546124904108385323e-01,7.607760000000000078e-01
5.915991493187243710e-01,5.895901655618891457e-01,3.623600000000000154e-01
3.558088818991731461e-01,3.531377031011078138e-01,7.543459999999999610e-01
3.984939065152788285e-01,3.958902156663504091e-01,7.378849999999999021e-01
4.341026495821589393e-01,4.315765096086949804e-01,2.936940000000000661e-01
1.014617522813449219e-01,9.941802317968224945e-02,1.460339999999999971e-01
7.432447548681507810e-01,7.419129508916053606e-01,4.033610000000000251e-01
4.749679626626522877e-01,4.725512596883949534e-01,7.136649999999999938e-01
9.482161004464476628e-01,9.479393366371710039e-01,4.890109999999999180e-01
6.967710528573165529e-01,6.952185230195797594e-01,4.107799999999999785e-01
6.315928534084368218e-02,6.153493954142166822e-02,9.100590000000000623e-01
2.744775801330722187e-01,2.717740542851266317e-01,2.297650000000000248e-01
8.588025667614332948e-01,8.580538894177921483e-01,4.675580000000000847e-01
4.080266492572144355e-01,4.054419525491392839e-01,7.379700000000000149e-01
3.271568227840980780e-01,3.244583358512616034e-01,2.515330000000000066e-01
8.059380148965471502e-01,8.049175624011438712e-01,5.884130000000000749e-01
9.100689890294275664e-01,9.095895296573953681e-01,5.512299999999999978e-01
9.594624326390208680e-01,9.592456735216231545e-01,4.763079999999998981e-01
2.491712405552260270e-03,2.307222524363748001e-03,9.852510000000000989e-01
5.475287324747922790e-01,5.453512478892222903e-01,3.514939999999999731e-01
5.270411763087735624e-01,5.247909559933109369e-01,3.600110000000000254e-01
8.810322603432310107e-01,8.803997607613175402e-01,4.608009999999999606e-01
5.877029934917682441e-01,5.856784973475616107e-01,6.539770000000000305e-01
7.453811123181219855e-01,7.440596804382786367e-01,4.059499999999999775e-01
7.863266625854794523e-01,7.852073648912925030e-01,5.722650000000001347e-01
1.998408918717134164e-01,1.972601121548453462e-01,1.909170000000000034e-01
9.932409103955033292e-01,9.932047425150580811e-01,5.267419999999999325e-01
3.984939065152788285e-01,3.958902156663504091e-01,2.798829999999999929e-01
1.054072094299201992e-03,9.595477999986469107e-04,9.890400000000000302e-01
9.594624326390208680e-01,9.592456735216231545e-01,5.255810000000000759e-01
1.420016680641082163e-01,1.396664027603237157e-01,1.481800000000000062e-01
7.950268943213840700e-01,7.939512988329908705e-01,4.384260000000000379e-01
1.014617522813449357e-01,9.941802317968224945e-02,8.835370000000000168e-01
5.818811207692223819e-01,5.798336584624399492e-01,3.548549999999999760e-01
6.898248154470662530e-02,6.728209199349920178e-02,9.037209999999999965e-01
2.257385083048219498e-01,2.230945910973648194e-01,2.103470000000000062e-01
1.404747735675291598e-01,1.381483917944707207e-01,1.425589999999999913e-01
4.144566243971742336e-01,4.118854874500643692e-01,7.433680000000000287e-01
4.714838288500042829e-01,4.690570184982393309e-01,3.167930000000000468e-01
7.453811123181219855e-01,7.440596804382307861e-01,5.961569999999999370e-01
1.382081479763629106e-01,1.358952215890010529e-01,8.653800000000000381e-01
8.914359791621241647e-02,8.721596962464311931e-02,1.285139999999999894e-01
2.683249417994594266e-01,2.656251929745002682e-01,2.190519999999999967e-01
3.229919391940586637e-01,3.202908192692515699e-01,2.407729999999999870e-01
6.473448384164086633e-01,6.455693958737449556e-01,6.364839999999999387e-01
7.776530289544182351e-01,7.764904108898191826e-01,4.213590000000000391e-01
9.123080735805123576e-01,9.118404665164168144e-01,5.396600000000000286e-01
9.123080735805123576e-01,9.118404665163668543e-01,5.398980000000001001e-01
2.300949898557340667e-01,2.274427807395356660e-01,8.101350000000000495e-01
4.594010548654815507e-01,4.569402797881962908e-01,2.926520000000000787e-01
8.877203158232738200e-01,8.871229479005310337e-01,4.860840000000000161e-01
6.988605251577457711e-01,6.973177039109819120e-01,3.861290000000000555e-01
8.699045629985919792e-01,8.692137878474394119e-01,5.447610000000000507e-01
7.030463068686673145e-01,7.015229990389248993e-01,6.161130000000000217e-01
7.160972526450445907e-02,6.987670227454456651e-02,1.123089999999999922e-01
1.655983840539184682e-01,1.631429413982173338e-01,8.471030000000000504e-01
