4.560000000000000164e-01,6.199999999999999956e-02,5.899999999999999689e-02
6.670000000000000373e-01,3.799999999999999906e-02,3.599999999999999728e-02
7.890000000000000346e-01,4.599999999999999922e-02,4.499999999999999833e-02
8.860000000000000098e-01,5.199999999999999761e-02,5.000000000000000278e-02
9.409999999999999476e-01,4.000000000000000083e-02,4.200000000000000261e-02
9.589999999999999636e-01,3.699999999999999817e-02,3.699999999999999817e-02
