8.032422558605839535e-03,1.340857584943308013e-02,1.549371950178524311e-02,8.484404231294030013e-03
1.223337708239221992e-02,9.114552651666461836e-03,3.321100683508408733e-03,0.000000000000000000e+00
6.802473355331867949e-03,1.290013998024827635e-02,1.553848262572635024e-02,8.612872113296473481e-03
8.313570697961255793e-03,1.403205181147788860e-02,1.501257389657084489e-02,7.076693507564095140e-03
7.517509874286831643e-03,1.353412361551349641e-02,1.530392277522336399e-02,7.875468285124352999e-03
1.171364542360746504e-02,9.589599447317921285e-03,3.447010262531868558e-03,0.000000000000000000e+00
7.076030496683857751e-03,1.290375363024263630e-02,1.527022523704219675e-02,7.616833714871255011e-03
8.824106744594604687e-03,1.417700558510152052e-02,1.435663418458518921e-02,6.000469240817760293e-03
8.264552081631525854e-03,1.351529056291428908e-02,1.487221132716986735e-02,6.732351814930650873e-03
1.220303968525872536e-02,9.110289698467340103e-03,2.439027427070062769e-03,0.000000000000000000e+00
6.770329911459264244e-03,1.315257915353486816e-02,1.476009570565174622e-02,6.727396631684504254e-03
8.243339638156370330e-03,1.431051096222632317e-02,1.348878769904843233e-02,5.423992108216977789e-03
7.579151994781474326e-03,1.363888556151125232e-02,1.414090214908512652e-02,6.225117970769715979e-03
1.263101200062763559e-02,8.204831493699292488e-03,2.474588604192626273e-03,0.000000000000000000e+00
7.487850045907704609e-03,1.333584476176893734e-02,1.437603734552744469e-02,4.930289605084071415e-03
8.484215385644096330e-03,1.410025262185042247e-02,1.360265203407042683e-02,4.534344246966703212e-03
8.079552036468359844e-03,1.366574587463121812e-02,1.404788906419752147e-02,4.727947372803555093e-03
1.209183768953253288e-02,8.595946123027994185e-03,2.796794520518090018e-03,0.000000000000000000e+00
7.613564313775775944e-03,1.400365108641314117e-02,1.366497664981540690e-02,5.124235200495781857e-03
8.719576319409103049e-03,1.458738008519693853e-02,1.251528369274941890e-02,3.592908660124832960e-03
8.142039302287847752e-03,1.439694181380198577e-02,1.304550834540380358e-02,3.995847124202829732e-03
1.223913457071206662e-02,8.887666958206754189e-03,1.750839155947800157e-03,9.962318555436790700e-04
7.469526225939634827e-03,1.406301449867701503e-02,1.321817295960377170e-02,4.232745284091642135e-03
8.399420815746761262e-03,1.483581040556936070e-02,1.226576172563282816e-02,2.638876607573763071e-03
7.953744172400819754e-03,1.447860904368924138e-02,1.265116126053255491e-02,3.446980996466331420e-03
