5.036523974449566565e-02,6.964218775097669092e-04,1.280672583870166303e-01,2.565367177055693278e-03,1.314702412056175385e-01,3.859801730198964605e-03
2.894022248990732113e-02,3.792938499217294061e-04,1.250692261147429984e-01,2.498673888587172459e-03,1.263272930649444459e-01,3.651982015607807813e-03
1.649836131348150076e-02,2.143320376822983831e-04,1.303378615214474401e-01,2.568906240405424441e-03,1.307106788956876875e-01,3.904719536942261558e-03
9.504495292051330993e-03,1.280884532194447186e-04,1.289451184628802316e-01,2.644378192485587545e-03,1.289931988509121497e-01,3.899144623210368948e-03
5.249436197983098351e-03,7.355652126952359716e-05,1.320446657932006496e-01,2.679936581054658332e-03,1.318880033376599314e-01,4.001411615664096817e-03
2.892534465895423793e-03,3.613787767809647681e-05,1.236848998304850566e-01,2.337257257696376093e-03,1.236028243442781061e-01,3.605408279504058403e-03
