8.000000000000000167e-02,1.859999999999999987e-01,4.349999999999999978e-01,7.149999999999999689e-01
8.229999999999999538e-01,8.679999999999999938e-01,9.569999999999999618e-01,9.969999999999999973e-01
5.500000000000000028e-02,1.409999999999999865e-01,4.050000000000000266e-01,7.209999999999999742e-01
9.400000000000000022e-02,2.270000000000000073e-01,5.340000000000000302e-01,8.259999999999999565e-01
8.000000000000000167e-02,1.900000000000000022e-01,4.779999999999999805e-01,7.810000000000000275e-01
7.930000000000000382e-01,8.729999999999999982e-01,9.719999999999999751e-01,9.989999999999999991e-01
5.099999999999999672e-02,1.370000000000000107e-01,4.560000000000000164e-01,7.990000000000000435e-01
9.199999999999999845e-02,2.260000000000000064e-01,5.719999999999999529e-01,8.649999999999999911e-01
7.799999999999999989e-02,1.859999999999999987e-01,5.160000000000000142e-01,8.399999999999999689e-01
7.930000000000000382e-01,8.870000000000000107e-01,9.759999999999999787e-01,1.000000000000000000e+00
4.499999999999999833e-02,1.680000000000000104e-01,4.989999999999999991e-01,8.619999999999999885e-01
7.299999999999999545e-02,2.270000000000000073e-01,5.999999999999999778e-01,9.090000000000000302e-01
5.999999999999999778e-02,2.049999999999999878e-01,5.590000000000000524e-01,8.890000000000000124e-01
8.199999999999999512e-01,8.930000000000000160e-01,9.859999999999999876e-01,1.000000000000000000e+00
5.500000000000000028e-02,1.980000000000000093e-01,5.540000000000000480e-01,8.900000000000000133e-01
8.400000000000000522e-02,2.780000000000000249e-01,6.640000000000000346e-01,9.330000000000000515e-01
7.099999999999999367e-02,2.389999999999999902e-01,6.039999999999999813e-01,9.210000000000000409e-01
8.129999999999999449e-01,9.070000000000000284e-01,9.889999999999999902e-01,1.000000000000000000e+00
4.900000000000000189e-02,2.119999999999999940e-01,5.799999999999999600e-01,9.200000000000000400e-01
7.499999999999999722e-02,2.700000000000000178e-01,6.530000000000000249e-01,9.469999999999999529e-01
6.099999999999999867e-02,2.439999999999999947e-01,6.169999999999999929e-01,9.330000000000000515e-01
8.349999999999999645e-01,8.970000000000000195e-01,9.879999999999999893e-01,1.000000000000000000e+00
5.199999999999999761e-02,2.089999999999999913e-01,6.260000000000000009e-01,9.389999999999999458e-01
8.500000000000000611e-02,2.800000000000000266e-01,7.109999999999999654e-01,9.629999999999999671e-01
7.399999999999999634e-02,2.399999999999999911e-01,6.700000000000000400e-01,9.529999999999999583e-01
8.199999999999999512e-01,9.070000000000000284e-01,9.939999999999999947e-01,1.000000000000000000e+00
4.800000000000000100e-02,2.230000000000000038e-01,6.899999999999999467e-01,9.519999999999999574e-01
7.299999999999999545e-02,2.849999999999999756e-01,7.640000000000000124e-01,9.689999999999999725e-01
6.099999999999999867e-02,2.510000000000000009e-01,7.279999999999999805e-01,9.589999999999999636e-01
8.040000000000000480e-01,9.280000000000000471e-01,9.939999999999999947e-01,1.000000000000000000e+00
5.999999999999999778e-02,2.340000000000000135e-01,7.049999999999999600e-01,9.749999999999999778e-01
7.799999999999999989e-02,2.849999999999999756e-01,7.530000000000000027e-01,9.789999999999999813e-01
7.099999999999999367e-02,2.570000000000000062e-01,7.309999999999999831e-01,9.769999999999999796e-01
8.219999999999999529e-01,9.220000000000000417e-01,9.919999999999999929e-01,1.000000000000000000e+00
6.199999999999999956e-02,2.680000000000000160e-01,7.469999999999999973e-01,9.729999999999999760e-01
8.400000000000000522e-02,3.150000000000000022e-01,8.010000000000000453e-01,9.869999999999999885e-01
7.199999999999999456e-02,2.959999999999999853e-01,7.780000000000000249e-01,9.839999999999999858e-01
8.120000000000000551e-01,9.150000000000000355e-01,9.969999999999999973e-01,9.989999999999999991e-01
5.999999999999999778e-02,2.670000000000000151e-01,7.720000000000000195e-01,9.819999999999999840e-01
7.599999999999999811e-02,3.220000000000000084e-01,8.149999999999999467e-01,9.929999999999999938e-01
6.800000000000000488e-02,2.919999999999999818e-01,7.990000000000000435e-01,9.879999999999999893e-01
