5.036523974449566565e-02,6.964218775097669092e-04,1.280672583870166303e-01,2.565367177055693278e-03,1.303871258999567129e-01,3.504528892066211942e-03,1.282208952886351172e-01,1.009796065873202597e-04
2.894022248990732113e-02,3.792938499217294061e-04,1.250692261147429984e-01,2.498673888587172459e-03,1.259577827264617145e-01,3.027598033037790220e-03,1.252187620494963072e-01,7.666109080556891885e-05
1.649836131348150076e-02,2.143320376822983831e-04,1.303378615214474401e-01,2.568906240405424441e-03,1.306347060011707473e-01,3.190424286386052324e-03,1.304827602121368946e-01,9.011533122052077819e-05
9.504495292051330993e-03,1.280884532194447186e-04,1.289451184628802316e-01,2.644378192485587545e-03,1.289998416936023462e-01,3.184084571772720102e-03,1.290131273789827671e-01,9.089186447914332056e-05
5.249436197983098351e-03,7.355652126952359716e-05,1.320446657932006496e-01,2.679936581054658332e-03,1.319673483943960557e-01,3.269425879663366303e-03,1.321260385078683042e-01,8.410162735551031431e-05
2.892534465895423793e-03,3.613787767809647681e-05,1.236848998304850566e-01,2.337257257696376093e-03,1.233723724314843007e-01,2.962023588602544569e-03,1.229114686058966899e-01,6.453673232286912789e-05
